iter	Passed	Remaining
431	1626	2138
432	1628	2132
433	1629	2125
434	1632	2120
435	1633	2113
436	1635	2107
437	1637	2100
438	1638	2093
439	1639	2087
440	1641	2080
441	1643	2074
442	1645	2068
443	1647	2062
444	1649	2057
445	1651	2051
446	1652	2044
447	1654	2038
448	1655	2031
449	1657	2025
450	1659	2019
451	1660	2013
452	1663	2008
453	1665	2002
454	1672	2002
455	1674	1997
456	1678	1993
457	1682	1991
458	1684	1985
459	1686	1979
460	1687	1973
461	1691	1969
462	1693	1964
463	1694	1957
464	1696	1951
465	1697	1945
466	1701	1941
467	1705	1938
468	1708	1934
469	1714	1933
470	1716	1927
471	1717	1921
472	1721	1917
473	1724	1914
474	1726	1908
475	1729	1903
476	1730	1897
477	1732	1892
478	1734	1886
479	1736	1881
480	1745	1883
481	1748	1878
482	1750	1873
483	1752	1868
484	1757	1866
485	1760	1862
486	1763	1857
487	1766	1853
488	1770	1849
489	1773	1846
490	1777	1842
491	1780	1838
492	1782	1833
493	1785	1828
494	1787	1823
495	1790	1819
496	1807	1829
497	1824	1839
498	1827	1834
499	1830	1830
500	1833	1825
501	1835	1820
502	1839	1817
503	1841	1811
504	1843	1806
505	1845	1802
506	1848	1797
507	1854	1795
508	1856	1790
509	1858	1785
510	1860	1780
511	1862	1774
512	1866	1772
513	1875	1773
514	1877	1768
515	1881	1765
516	1883	1759
517	1889	1758
518	1892	1753
519	1893	1748
520	1895	1742
521	1902	1741
522	1904	1736
523	1905	1731
524	1912	1730
525	1915	1726
526	1929	1731
527	1932	1727
528	1937	1724
529	1940	1720
530	1943	1716
531	1947	1712
532	1949	1707
533	1950	1702
534	1953	1697
535	1954	1692
536	1956	1687
537	1959	1682
538	1962	1678
539	1966	1675
540	1968	1670
541	1970	1665
542	1973	1660
543	1974	1655
544	1977	1650
545	1978	1645
546	1981	1640
547	1984	1636
548	1988	1633
549	1995	1632
550	1997	1627
551	1998	1622
552	2000	1617
553	2002	1612
554	2004	1607
555	2006	1602
556	2008	1597
557	2010	1592
558	2013	1588
559	2015	1583
560	2018	1579
561	2020	1574
562	2021	1569
563	2023	1564
564	2025	1559
565	2027	1554
566	2029	1549
567	2031	1544
568	2033	1540
569	2035	1535
570	2036	1530
571	2040	1526
572	2043	1522
573	2046	1518
574	2049	1514
575	2052	1510
576	2055	1506
577	2057	1501
578	2059	1497
579	2061	1492
580	2063	1488
581	2064	1482
582	2066	1478
583	2069	1473
584	2071	1469
585	2073	1465
586	2075	1460
587	2077	1455
588	2079	1451
589	2081	1446
590	2084	1442
591	2092	1442
592	2095	1438
593	2099	1435
594	2102	1431
595	2105	1427
596	2107	1422
597	2109	1418
598	2112	1414
599	2115	1410
600	2117	1406
601	2126	1405
602	2128	1401
603	2132	1398
604	2134	1393
605	2137	1389
606	2139	1384
607	2141	1380
608	2143	1376
609	2145	1371
610	2149	1368
611	2153	1365
612	2165	1367
613	2167	1362
614	2172	1359
615	2174	1355
616	2200	1365
617	2202	1361
618	2215	1363
619	2219	1360
620	2221	1355
621	2225	1352
622	2230	1349
623	2232	1345
624	2234	1340
625	2239	1337
626	2249	1338
627	2253	1334
628	2256	1331
629	2259	1326
630	2261	1322
631	2264	1318
632	2266	1314
633	2276	1314
634	2279	1310
635	2281	1305
636	2283	1301
637	2285	1296
638	2287	1292
639	2289	1287
640	2293	1284
641	2301	1283
642	2305	1279
643	2308	1276
644	2310	1271
645	2312	1267
646	2315	1263
647	2317	1258
648	2319	1254
649	2322	1250
650	2334	1251
651	2336	1247
652	2339	1242
653	2342	1239
654	2344	1234
655	2346	1230
656	2350	1227
657	2354	1223
658	2356	1219
659	2359	1215
660	2362	1211
661	2365	1207
662	2376	1207
663	2379	1203
664	2381	1199
665	2383	1195
666	2385	1191
667	2389	1187
668	2394	1184
669	2397	1180
670	2399	1176
671	2401	1172
672	2403	1167
673	2409	1165
674	2411	1161
675	2413	1156
676	2417	1153
677	2419	1149
678	2421	1144
679	2428	1142
680	2430	1138
681	2433	1134
682	2436	1130
683	2444	1129
684	2446	1125
685	2448	1120
686	2455	1118
687	2459	1115
688	2461	1110
689	2463	1106
690	2465	1102
691	2468	1098
692	2470	1094
693	2472	1090
694	2474	1086
695	2476	1081
696	2478	1077
697	2481	1073
698	2484	1069
699	2487	1065
700	2495	1064
701	2497	1060
702	2500	1056
703	2502	1052
704	2504	1048
705	2506	1043
706	2510	1040
707	2515	1037
708	2517	1033
709	2519	1029
710	2522	1025
711	2527	1022
712	2535	1020
713	2538	1016
714	2548	1015
715	2557	1014
716	2573	1015
717	2577	1012
718	2589	1011
719	2598	1010
720	2602	1007
721	2608	1004
722	2610	1000
723	2615	997
724	2622	994
725	2632	993
726	2633	989
727	2636	984
728	2638	980
729	2639	976
730	2642	972
731	2649	969
732	2651	965
733	2654	961
734	2656	957
735	2668	957
736	2670	953
737	2673	948
738	2677	945
739	2679	941
740	2682	937
741	2688	934
742	2695	932
743	2698	928
744	2701	924
745	2705	921
746	2708	917
747	2713	914
748	2716	910
749	2718	906
750	2720	901
751	2722	897
752	2736	897
753	2744	895
754	2746	891
755	2760	891
756	2767	888
757	2770	884
758	2772	880
759	2774	876
760	2776	872
761	2778	867
762	2782	864
763	2785	860
764	2790	857
765	2794	853
766	2797	849
767	2799	845
768	2801	841
769	2804	837
770	2807	833
771	2814	831
772	2817	827
773	2820	823
774	2824	819
775	2828	816
776	2830	812
777	2832	808
778	2833	803
779	2835	799
780	2840	796
781	2845	793
782	2848	789
783	2851	785
784	2853	781
785	2855	777
786	2857	773
787	2859	769
788	2870	767
789	2872	763
790	2873	759
791	2875	755
792	2887	753
793	2894	750
794	2907	749
795	2908	745
796	2910	741
797	2913	737
798	2917	733
799	2919	729
800	2924	726
801	2928	723
802	2933	719
803	2934	715
804	2936	711
805	2938	707
806	2946	704
807	2948	700
808	2952	697
809	2960	694
810	2963	690
811	2967	687
812	2974	684
813	2981	681
814	2983	677
815	2986	673
816	2998	671
817	3001	667
818	3016	666
819	3018	662
820	3023	659
821	3024	654
822	3026	650
823	3028	646
824	3030	642
825	3034	639
826	3036	635
827	3038	631
828	3040	627
829	3042	623
830	3057	621
831	3060	618
832	3064	614
833	3066	610
834	3069	606
835	3070	602
836	3072	598
837	3074	594
838	3076	590
839	3079	586
840	3085	583
841	3092	580
842	3095	576
843	3097	572
844	3103	569
845	3106	565
846	3108	561
847	3117	558
848	3122	555
849	3132	552
850	3134	548
851	3136	544
852	3139	541
853	3141	537
854	3147	533
855	3152	530
856	3157	526
857	3161	523
858	3178	521
859	3181	517
860	3183	513
861	3197	511
862	3200	508
863	3203	504
864	3205	500
865	3207	496
866	3209	492
867	3211	488
868	3212	484
869	3215	480
870	3218	476
871	3220	472
872	3222	468
873	3239	466
874	3267	466
875	3271	463
876	3273	459
877	3275	455
878	3277	451
879	3281	447
880	3284	443
881	3290	440
882	3291	436
883	3294	432
884	3298	428
885	3313	426
886	3327	423
887	3338	421
888	3340	417
889	3342	413
890	3344	409
891	3346	405
892	3347	401
893	3349	397
894	3350	393
895	3352	389
896	3356	385
897	3362	381
898	3369	378
899	3372	374
900	3374	370
901	3377	366
902	3379	363
903	3382	359
904	3388	355
905	3393	352
906	3395	348
907	3397	344
908	3399	340
909	3401	336
910	3404	332
911	3406	328
912	3407	324
913	3409	320
914	3410	316
915	3411	312
916	3413	308
917	3415	305
918	3416	301
919	3430	298
920	3432	294
921	3434	290
922	3436	286
923	3437	282
924	3439	278
925	3445	275
926	3447	271
927	3449	267
928	3451	263
929	3453	259
930	3456	256
931	3463	252
932	3465	248
933	3477	245
934	3480	241
935	3485	238
936	3488	234
937	3491	230
938	3492	226
939	3493	223
940	3495	219
941	3497	215
942	3499	211
943	3501	207
944	3504	203
945	3506	200
946	3508	196
947	3510	192
948	3515	188
949	3517	185
950	3523	181
951	3534	178
952	3536	174
953	3541	170
954	3551	167
955	3554	163
956	3565	160
957	3573	156
958	3576	152
959	3579	149
960	3581	145
961	3583	141
962	3585	137
963	3595	134
964	3598	130
965	3600	126
966	3602	122
967	3603	119
968	3605	115
969	3608	111
970	3609	107
971	3611	104
972	3614	100
973	3617	96
974	3619	92
975	3621	89
976	3622	85
977	3624	81
978	3625	77
979	3627	74
980	3629	70
981	3631	66
982	3633	62
983	3635	59
984	3637	55
985	3639	51
986	3641	47
987	3643	44
988	3644	40
989	3646	36
990	3648	33
991	3651	29
992	3653	25
993	3654	22
994	3655	18
995	3658	14
996	3662	11
997	3664	7
998	3674	3
999	3675	0
